id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_exercise_ball_hip_flexor_stretch,Exercise Ball Hip Flexor Stretch,lower_back,lumbar_primary,lower_back,lower_back,Stretching - Mobility,True
ea_exercise_ball_lower_back_dynamic_stretch,Exercise Ball Lower Back Dynamic Stretch,lower_back,lumbar_primary,lower_back,lower_back,Stretching - Mobility,True
ea_exercise_ball_lower_back_prone_stretch,Exercise Ball Lower Back Prone Stretch,lower_back,lumbar_primary,lower_back,lower_back,Stretching - Mobility,True
ea_exercise_ball_sit_ups,Exercise Ball Sit Ups,lower_back,lumbar_spinal_flexion,sit ups,,Abdominals,True
ea_extended_side_angle,Extended Side Angle,lower_back,lumbar_primary,lower_back,"lats,lower_back,quads,glutes",Yoga,True
ea_feet_together_barbell_squats,Feet Together Barbell Squats,lower_back,lumbar_axial_load,barbell squats,"quads,glutes",Legs,True
ea_front_squats_dumbbell_low,Front Squats Dumbbell Low,lower_back,lumbar_axial_load,front squats,quads,Legs,True
ea_front_squats_dumbbell_over_shoulders,Front Squats Dumbbell Over Shoulders,lower_back,lumbar_axial_load,front squats,quads,Legs,True
ea_good_morning_resistance_band,Good Morning Resistance Band,lower_back,lumbar_hinge,good morning,"hamstrings,glutes",Back,True
ea_good_mornings,Good Mornings,lower_back,lumbar_hinge,good mornings,,Legs,True
ea_good_mornings_barbell,Good Mornings Barbell,lower_back,lumbar_hinge,good mornings,"lower_back,hamstrings",Back,True
ea_good_mornings_dumbbells,Good Mornings Dumbbells,lower_back,lumbar_hinge,good mornings,"lower_back,hamstrings",Back,True
ea_good_mornings_kettlebell,Good Mornings Kettlebell,lower_back,lumbar_hinge,good mornings,"lower_back,hamstrings",Back,True
ea_hanging_oblique_crunches,Hanging Oblique Crunches,lower_back,lumbar_spinal_flexion,crunches,core,Abdominals,True
ea_high_cable_kneeling_crunch,High Cable Kneeling Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_high_knees,High Knees,lower_back,lumbar_primary,lower_back,"lower_back,quads",Calisthenics-Cardio-Plyo-Functional,True
ea_high_resistance_band_kneeling_crunch,High Resistance Band Kneeling Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_intermediate_hip_flexor_and_quad_stretch,Intermediate Hip Flexor and Quad Stretch,lower_back,lumbar_primary,lower_back,"quads,lower_back",Stretching - Mobility,True
ea_iron_cross_stretch,Iron Cross Stretch,lower_back,lumbar_primary,lower_back,"lower_back,glutes",Stretching - Mobility,True
ea_kettlebell_incline_shrug,Kettlebell Incline Shrug,lower_back,lumbar_axial_load,shrug,,Shoulders,True
ea_kettlebell_shrug,Kettlebell Shrug,lower_back,lumbar_axial_load,shrug,,Shoulders,True
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,lower_back,lumbar_axial_load,shrug,,Shoulders,True
ea_kettlebell_single_arm_clean_and_press,Kettlebell Single Arm Clean and Press,lower_back,lumbar_hinge,clean,"shoulders,quads,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_single_leg_deadlift,Kettlebell Single Leg Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_kettlebell_single_leg_romanian_deadlifts,Kettlebell Single Leg Romanian Deadlifts,lower_back,lumbar_hinge,romanian,,Legs,True
ea_kettlebell_snatch,Kettlebell Snatch,lower_back,lumbar_hinge,snatch,,Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_staggered_deadlift,Kettlebell Staggered Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_kettlebell_sumo_deadlift,Kettlebell Sumo Deadlift,lower_back,lumbar_hinge,deadlift,"quads,glutes,adductors",Back,True
ea_kettlebell_sumo_deadlift_with_high_pull,Kettlebell Sumo Deadlift with High Pull,lower_back,lumbar_hinge,deadlift,"quads,glutes,adductors,shoulders",Back,True
ea_kettlebell_swing,Kettlebell Swing,lower_back,lumbar_hinge,swing,"glutes,hamstrings",Calisthenics-Cardio-Plyo-Functional,True
ea_kettlebell_swing_version_2,Kettlebell Swing (version 2),lower_back,lumbar_hinge,swing,"glutes,hamstrings",Calisthenics-Cardio-Plyo-Functional,True
ea_knee_to_chest_stretch,Knee to Chest Stretch,lower_back,lumbar_primary,lower_back,"lower_back,glutes",Stretching - Mobility,True
ea_kneeling_hip_flexor_stretch,Kneeling Hip Flexor Stretch,lower_back,lumbar_primary,lower_back,lower_back,Stretching - Mobility,True
ea_landmine_romanian_deadlift,Landmine Romanian Deadlift,lower_back,lumbar_hinge,romanian,,Back,True
ea_lateral_raises_dumbbell_seated_with_swing,Lateral Raises Dumbbell Seated with Swing,lower_back,lumbar_hinge,swing,shoulders,Shoulders,True
ea_leg_lift_circles,Leg Lift Circles,lower_back,lumbar_primary,lower_back,"core,lower_back,quads",Abdominals,True
ea_legs_hand_reach_spine_stretch,Legs Hand Reach Spine Stretch,lower_back,lumbar_primary,lower_back,"lower_back,hamstrings",Stretching - Mobility,True
ea_long_arm_crunches,Long Arm Crunches,lower_back,lumbar_spinal_flexion,crunches,core,Abdominals,True
ea_lunge_to_knee_drive_left_bodyweight,Lunge to Knee Drive Left Bodyweight,lower_back,lumbar_primary,lower_back,"quads,glutes,lower_back",Legs,True
ea_lunge_to_knee_drive_right_bodyweight,Lunge to Knee Drive Right Bodyweight,lower_back,lumbar_primary,lower_back,"quads,glutes,lower_back",Legs,True
ea_lying_back_extension,Lying Back Extension,lower_back,lumbar_extension,back extension,lower_back,Back,True
ea_lying_crossover_stretch,Lying Crossover Stretch,lower_back,lumbar_primary,lower_back,"lower_back,glutes",Stretching - Mobility,True
ea_lying_hip_flexor_stretch,Lying Hip Flexor Stretch,lower_back,lumbar_primary,lower_back,lower_back,Stretching - Mobility,True
ea_med_ball_front_squat_raise,Med Ball Front Squat Raise,lower_back,lumbar_axial_load,front squat,,Legs,True
ea_med_ball_toe_touches,Med Ball Toe Touches,lower_back,lumbar_spinal_flexion,toe touches,,Abdominals,True
ea_middle_crunches,Middle Crunches,lower_back,lumbar_spinal_flexion,crunches,core,Abdominals,True
ea_monkey_bar_swings,Monkey Bar Swings,lower_back,lumbar_hinge,swings,,Calisthenics-Cardio-Plyo-Functional,True
ea_oblique_crunch,Oblique Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_over_head_weight_sit_up,Over Head Weight Sit Up,lower_back,lumbar_spinal_flexion,sit up,"core,lower_back",Abdominals,True
ea_over_weight_ab_crunch,Over Weight Ab Crunch,lower_back,lumbar_spinal_flexion,crunch,"core,lower_back",Abdominals,True
ea_plank_lunges,Plank Lunges,lower_back,lumbar_primary,lower_back,"core,lower_back,quads",Calisthenics-Cardio-Plyo-Functional,True
ea_plate_clean,Plate Clean,lower_back,lumbar_hinge,clean,,Powerlifting,True
ea_plate_clean_and_press,Plate Clean and Press,lower_back,lumbar_hinge,clean,,Powerlifting,True
ea_plate_deadlift,Plate Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_plate_good_morning,Plate Good Morning,lower_back,lumbar_hinge,good morning,,Back,True
ea_plate_good_morning_anterior,Plate Good Morning Anterior,lower_back,lumbar_hinge,good morning,,Legs,True
ea_plate_overhead_shrug,Plate Overhead Shrug,lower_back,lumbar_axial_load,shrug,,Shoulders,True
ea_plate_pinch_grip_deadlift,Plate Pinch Grip Deadlift,lower_back,lumbar_hinge,deadlift,,Back,True
ea_plate_single_leg_deadlift,Plate Single Leg Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_plate_single_leg_pinch_grip_deadlift,Plate Single Leg Pinch Grip Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_plate_staggered_deadlift,Plate Staggered Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_plate_staggered_pinch_grip_deadlift,Plate Staggered Pinch Grip Deadlift,lower_back,lumbar_hinge,deadlift,,Legs,True
ea_pretzel_stretch,Pretzel Stretch,lower_back,lumbar_primary,lower_back,"lats,lower_back,core",Stretching - Mobility,True
ea_raised_leg_crunch,Raised Leg Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_resistance_band_floor_hyperextension,Resistance Band Floor Hyperextension,lower_back,lumbar_extension,hyperextension,"lower_back,glutes",Back,True
ea_resistance_band_lying_hyperextension_abduction,Resistance Band Lying Hyperextension Abduction,lower_back,lumbar_extension,hyperextension,glutes,Back,True
ea_resistance_band_lying_leg_raise,Resistance Band Lying Leg Raise,lower_back,lumbar_primary,lower_back,"lower_back,quads",Legs,True
ea_resistance_band_reverse_hyper_with_stability_ball_on_flat_bench,Resistance Band Reverse Hyper with Stability Ball on Flat Bench,lower_back,lumbar_primary,lower_back,"glutes,lower_back",Legs,True
ea_reverse_crunch,Reverse Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_reverse_crunch_with_kick_out,Reverse Crunch with Kick Out,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_romanian_deadlift_barbell,Romanian Deadlift Barbell,lower_back,lumbar_hinge,romanian,"hamstrings,glutes",Back,True
ea_sandbag_cleans,Sandbag Cleans,lower_back,lumbar_hinge,cleans,,Powerlifting,True
ea_seated_floor_crunches,Seated Floor Crunches,lower_back,lumbar_spinal_flexion,crunches,core,Abdominals,True
ea_seated_single_leg_toe_touch_hamstring_stretch,Seated Single Leg Toe Touch Hamstring Stretch,lower_back,lumbar_spinal_flexion,toe touch,,Stretching - Mobility,True
ea_seated_toe_touch_hamstrings_stretch,Seated Toe Touch Hamstrings Stretch,lower_back,lumbar_spinal_flexion,toe touch,,Stretching - Mobility,True
ea_seated_v_up,Seated V Up,lower_back,lumbar_spinal_flexion,v up,core,Abdominals,True
ea_side_plank_oblique_crunch,Side Plank Oblique Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_single_kettlebell_deadlift,Single Kettlebell Deadlift,lower_back,lumbar_hinge,deadlift,"glutes,hamstrings,quads",Back,True
ea_single_leg_romanian_deadlift_dumbbell,Single Leg Romanian Deadlift Dumbbell,lower_back,lumbar_hinge,romanian,"hamstrings,glutes",Legs,True
ea_single_leg_romanian_deadlifts_right_cable_resistance_band,Single Leg Romanian Deadlifts Right Cable Resistance Band,lower_back,lumbar_hinge,romanian,"hamstrings,glutes",Legs,True
ea_standing_oblique_crunch,Standing Oblique Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_standing_toe_touch,Standing Toe Touch,lower_back,lumbar_spinal_flexion,toe touch,"core,lower_back",Calisthenics-Cardio-Plyo-Functional,True
ea_star_crunches,Star Crunches,lower_back,lumbar_spinal_flexion,crunches,core,Abdominals,True
ea_superman,Superman,lower_back,lumbar_extension,superman,"lower_back,glutes",Back,True
ea_superman_holds,Superman Holds,lower_back,lumbar_extension,superman,"lower_back,glutes",Yoga,True
ea_superman_pulls,Superman Pulls,lower_back,lumbar_extension,superman,"lower_back,glutes",Back,True
ea_superman_pulls_resistance_band,Superman Pulls Resistance Band,lower_back,lumbar_extension,superman,"lower_back,lats,glutes",Back,True
ea_suspension_trainer_with_grips_hanging_leg_hip_raise,Suspension Trainer with Grips Hanging Leg Hip Raise,lower_back,lumbar_primary,lower_back,"core,lower_back",Abdominals,True
ea_suspension_trainer_with_grips_hanging_straight_leg_hip_raise,Suspension Trainer with Grips Hanging Straight Leg Hip Raise,lower_back,lumbar_primary,lower_back,"core,lower_back",Abdominals,True
ea_suspension_trainer_with_grips_mountain_climber,Suspension Trainer with Grips Mountain Climber,lower_back,lumbar_primary,lower_back,"core,lower_back",Calisthenics-Cardio-Plyo-Functional,True
ea_suspension_trainer_with_grips_reverse_ab_rollout,Suspension Trainer with Grips Reverse Ab Rollout,lower_back,lumbar_primary,lower_back,"core,lower_back",Abdominals,True
ea_suspension_trainer_with_grips_supine_crunch,Suspension Trainer with Grips Supine Crunch,lower_back,lumbar_spinal_flexion,crunch,core,Abdominals,True
ea_trap_bar_deadlift,Trap Bar Deadlift,lower_back,lumbar_hinge,deadlift,"lower_back,glutes,quads",Back,True
ea_trap_bar_shrug,Trap Bar Shrug,lower_back,lumbar_axial_load,shrug,traps,Shoulders,True
ea_v_crunches,V Crunches,lower_back,lumbar_spinal_flexion,crunches,core,Abdominals,True
ea_v_up,V Up,lower_back,lumbar_spinal_flexion,v up,core,Abdominals,True
ea_weighted_back_extensions_on_hyperextension_bench,Weighted Back Extensions on Hyperextension Bench,lower_back,lumbar_extension,back extensions,,Back,True
ea_wild_thing_pose,Wild Thing Pose,lower_back,lumbar_extension,wild thing,,Yoga,False
