"observation_id","source_photo_id","arm","image_path","expected_sha256"
"95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c:B","95abe5f1fcf1ecc9c8545b627861247f8f8619eeb08dbb9818a2abcdd68a943c","B","arm_b/20260810_131307.jpg","8d98363357374beb04d8c526467f6faa8b9a9cac04e7d9dfde10c36e470b74ab"
"632846114722bfc1f0ac9d8a7f8727bc0574907e3896a58568842118014fe0ef:A","632846114722bfc1f0ac9d8a7f8727bc0574907e3896a58568842118014fe0ef","A","arm_a/20260810_131311.jpg","632846114722bfc1f0ac9d8a7f8727bc0574907e3896a58568842118014fe0ef"
"632846114722bfc1f0ac9d8a7f8727bc0574907e3896a58568842118014fe0ef:B","632846114722bfc1f0ac9d8a7f8727bc0574907e3896a58568842118014fe0ef","B","arm_b/20260810_131311.jpg","be32ef34579a322508740cdd57b13f11dcf810d8809f2b820302479fcb8c190c"
"778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5:A","778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5","A","arm_a/20260810_131350.jpg","778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5"
"778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5:B","778a64dd87abf5cfae04565786e1b5ce14fb910f68d000368698002ceb3160e5","B","arm_b/20260810_131350.jpg","fa64744a58e197a03ce266bb11e63b31696ec8ebe9788df788c1e10f293f6270"
"de5a281eba355cf0b17715feccbba9b2b945eae8ecadd2cb141c0d2dc573b30b:A","de5a281eba355cf0b17715feccbba9b2b945eae8ecadd2cb141c0d2dc573b30b","A","arm_a/20260810_131356.jpg","de5a281eba355cf0b17715feccbba9b2b945eae8ecadd2cb141c0d2dc573b30b"
"de5a281eba355cf0b17715feccbba9b2b945eae8ecadd2cb141c0d2dc573b30b:B","de5a281eba355cf0b17715feccbba9b2b945eae8ecadd2cb141c0d2dc573b30b","B","arm_b/20260810_131356.jpg","696a2f670ef89b9bb31e46ec6bf49e0a88256a500199b1c3a36e71478a32ab23"
"cdcdde68447cebcaacf14fc2ba844f8b3d6f9061604aed29222b61c25e3dad9a:A","cdcdde68447cebcaacf14fc2ba844f8b3d6f9061604aed29222b61c25e3dad9a","A","arm_a/20260810_131358.jpg","cdcdde68447cebcaacf14fc2ba844f8b3d6f9061604aed29222b61c25e3dad9a"
"cdcdde68447cebcaacf14fc2ba844f8b3d6f9061604aed29222b61c25e3dad9a:B","cdcdde68447cebcaacf14fc2ba844f8b3d6f9061604aed29222b61c25e3dad9a","B","arm_b/20260810_131358.jpg","f2a4ad05bcfc67641e4fce21ba73799cab46cc580a18631f7d5c763a10dbaf54"
"098db4ab7c079e335afc2185f21a42d28ad8a332286129fc70078f72f4fcef27:A","098db4ab7c079e335afc2185f21a42d28ad8a332286129fc70078f72f4fcef27","A","arm_a/20260810_133034.jpg","098db4ab7c079e335afc2185f21a42d28ad8a332286129fc70078f72f4fcef27"
"098db4ab7c079e335afc2185f21a42d28ad8a332286129fc70078f72f4fcef27:B","098db4ab7c079e335afc2185f21a42d28ad8a332286129fc70078f72f4fcef27","B","arm_b/20260810_133034.jpg","55bb560c857c8516f4ed46a13aa58d7180d1710a5a2fc396d9b46a68c4074bb6"
